time,alt,atmos_pressure,base_time,lat,lon,org_precip_rate_mean,pwd_mean_vis_10min,pwd_mean_vis_1min,pwd_precip_rate_mean_1min,qc_atmos_pressure,qc_logger_temp,qc_logger_volt,qc_org_precip_rate_mean,qc_pwd_cumul_rain,qc_pwd_cumul_snow,qc_pwd_mean_vis_10min,qc_pwd_mean_vis_1min,qc_pwd_precip_rate_mean_1min,qc_pwd_pw_code_15min,qc_pwd_pw_code_1hr,qc_pwd_pw_code_inst,qc_rh_mean,qc_tbrg_precip_total,qc_tbrg_precip_total_corr,qc_temp_mean,qc_vapor_pressure_mean,qc_wdir_vec_mean,qc_wspd_arith_mean,qc_wspd_vec_mean,rh_mean,tbrg_precip_total_corr,temp_mean,time_offset,vapor_pressure_mean,wdir_vec_mean,wspd_arith_mean,wspd_vec_mean,dew_point,specific_humidity
2025-05-23 13:15:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.65,0.0,15.19,2025-05-23 13:15:00,1.254,268.9,2.453,2.234,9.72,7.479581351865764
2025-05-23 13:16:00,45.0,100.55,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.17,0.0,15.25,2025-05-23 13:16:00,1.232,295.0,5.268,4.86,9.484,7.362169364187608
2025-05-23 13:17:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.08,0.0,15.19,2025-05-23 13:17:00,1.192,268.7,5.597,4.958,9.006,7.127187229940329
2025-05-23 13:18:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.89,0.0,15.07,2025-05-23 13:18:00,1.18,271.0,3.899,3.789,8.848,7.051223538901943
2025-05-23 13:19:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.58,0.0,14.95,2025-05-23 13:19:00,1.182,277.9,3.203,3.123,8.866,7.059841279867604
2025-05-23 13:20:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.18,0.0,14.85,2025-05-23 13:20:00,1.168,281.7,2.604,2.449,8.686,6.974082168168428
2025-05-23 13:21:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.15,0.0,14.79,2025-05-23 13:21:00,1.179,250.3,2.282,2.098,8.82,7.037836683304479
2025-05-23 13:22:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.89,0.0,14.74,2025-05-23 13:22:00,1.171,252.6,2.987,2.787,8.718,6.989260448053418
2025-05-23 13:23:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.76,0.0,14.73,2025-05-23 13:23:00,1.168,264.5,2.002,1.885,8.682000000000002,6.972186937617159
2025-05-23 13:24:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.46,0.0,14.8,2025-05-23 13:24:00,1.186,267.2,1.996,1.537,8.892,7.072305597250211
2025-05-23 13:25:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.61,0.0,14.9,2025-05-23 13:25:00,1.179,275.0,2.945,2.78,8.822,7.038792140175221
2025-05-23 13:26:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.26,0.0,14.96,2025-05-23 13:26:00,1.178,281.4,2.014,1.862,8.812000000000001,7.033313599521475
2025-05-23 13:27:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.19,0.0,15.07,2025-05-23 13:27:00,1.219,275.7,1.21,1.122,9.308,7.273676451828329
2025-05-23 13:28:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.13,0.0,15.22,2025-05-23 13:28:00,1.212,282.1,3.041,2.708,9.245999999999999,7.243238620075552
2025-05-23 13:29:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.55,0.0,15.42,2025-05-23 13:29:00,1.235,278.5,1.181,0.997,9.53,7.3835946138360855
2025-05-23 13:30:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.82,0.0,15.46,2025-05-23 13:30:00,1.208,262.6,1.944,1.791,9.224,7.232465246166144
2025-05-23 13:31:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.89,0.0,15.41,2025-05-23 13:31:00,1.188,254.5,3.206,3.023,8.988,7.118496711170977
2025-05-23 13:32:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.18,0.0,15.34,2025-05-23 13:32:00,1.187,261.7,1.852,1.596,8.976,7.112708247453512
2025-05-23 13:33:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.49,0.0,15.31,2025-05-23 13:33:00,1.191,302.1,2.496,2.326,9.008,7.127441577031039
2025-05-23 13:34:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.97,0.0,15.35,2025-05-23 13:34:00,1.202,291.1,3.211,2.901,9.143999999999998,7.194127334613068
2025-05-23 13:35:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.34,0.0,15.39,2025-05-23 13:35:00,1.194,277.6,1.663,1.588,9.058000000000002,7.152345982155112
2025-05-23 13:36:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.54,0.0,15.38,2025-05-23 13:36:00,1.197,285.7,2.385,2.219,9.088000000000001,7.16689639844103
2025-05-23 13:37:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.82,0.0,15.42,2025-05-23 13:37:00,1.205,273.7,1.931,1.795,9.183999999999997,7.212913646645395
2025-05-23 13:38:00,45.0,100.56,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.75,0.0,15.46,2025-05-23 13:38:00,1.207,280.2,4.002,3.937,9.21,7.226338547927869
2025-05-23 13:39:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.64,0.0,15.4,2025-05-23 13:39:00,1.165,269.7,2.948,2.821,8.728000000000002,6.993311264314868
2025-05-23 13:40:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.46,0.0,15.34,2025-05-23 13:40:00,1.175,275.8,2.674,2.482,8.831999999999999,7.0428677849329056
2025-05-23 13:41:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.32,0.0,15.28,2025-05-23 13:41:00,1.168,290.4,2.982,2.854,8.743999999999998,7.0009151824524185
2025-05-23 13:42:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.19,0.0,15.22,2025-05-23 13:42:00,1.161,288.5,1.085,0.904,8.658000000000001,6.9594351395533085
2025-05-23 13:43:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.79,0.0,15.16,2025-05-23 13:43:00,1.185,279.2,1.916,1.72,8.918000000000001,7.083374549605844
2025-05-23 13:44:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.27,0.0,15.09,2025-05-23 13:44:00,1.171,266.7,3.232,3.049,8.744,7.000216166386704
2025-05-23 13:45:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.62,0.0,15.05,2025-05-23 13:45:00,1.156,273.6,4.417,4.314,8.574000000000002,6.920496763196787
2025-05-23 13:46:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.62,0.0,15.02,2025-05-23 13:46:00,1.154,300.7,3.458,3.27,8.544,6.905700999240276
2025-05-23 13:47:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.39,0.0,15.01,2025-05-23 13:47:00,1.149,280.6,3.812,3.67,8.488,6.879440143482052
2025-05-23 13:48:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4,0.0,15.01,2025-05-23 13:48:00,1.166,278.3,2.992,2.725,8.690000000000001,6.974584824322213
2025-05-23 13:49:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.82,0.0,15.01,2025-05-23 13:49:00,1.173,300.5,2.329,2.155,8.773999999999997,7.0144918224388775
2025-05-23 13:50:00,45.0,100.57,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.17,0.0,15.01,2025-05-23 13:50:00,1.163,279.9,2.187,2.058,8.644,6.953510586475886
2025-05-23 13:51:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.47,0.0,15.1,2025-05-23 13:51:00,1.157,279.3,2.912,2.741,8.594,6.929223189196182
2025-05-23 13:52:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.45,0.0,15.17,2025-05-23 13:52:00,1.179,277.2,2.443,2.201,8.86,7.055558390980223
2025-05-23 13:53:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.05,0.0,15.16,2025-05-23 13:53:00,1.154,274.8,2.602,2.437,8.57,6.91723306923969
2025-05-23 13:54:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.52,0.0,15.1,2025-05-23 13:54:00,1.141,269.5,2.605,2.305,8.404,6.839531883544945
2025-05-23 13:55:00,45.0,100.58,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.77,0.0,15.05,2025-05-23 13:55:00,1.141,296.1,2.298,2.172,8.404,6.840214719938621
2025-05-23 13:56:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.69,0.0,15.03,2025-05-23 13:56:00,1.139,304.2,3.678,3.577,8.367999999999999,6.822783408594081
2025-05-23 13:57:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.31,0.0,15.03,2025-05-23 13:57:00,1.132,300.4,2.643,2.571,8.292,6.787544781075563
2025-05-23 13:58:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.88,0.0,15.03,2025-05-23 13:58:00,1.142,295.2,1.826,1.67,8.405999999999999,6.84046342134872
2025-05-23 13:59:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.15,0.0,14.98,2025-05-23 13:59:00,1.143,279.4,1.532,1.473,8.410000000000002,6.842326834141639
2025-05-23 14:00:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,0.0,14.95,2025-05-23 14:00:00,1.152,299.1,1.782,1.699,8.509999999999998,6.889058537581569
2025-05-23 14:01:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4,0.0,14.95,2025-05-23 14:01:00,1.145,315.6,2.03,1.898,8.43,6.851650644866759
2025-05-23 14:02:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.12,0.0,14.9,2025-05-23 14:02:00,1.153,305.4,1.093,1.019,8.524000000000001,6.895623486498281
2025-05-23 14:03:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.38,0.0,14.91,2025-05-23 14:03:00,1.142,287.3,2.198,2.131,8.386,6.830471238703034
2025-05-23 14:04:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.75,0.0,14.92,2025-05-23 14:04:00,1.149,298.0,3.695,3.575,8.469999999999999,6.869646250495829
2025-05-23 14:05:00,45.0,100.59,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3,0.0,14.92,2025-05-23 14:05:00,1.124,273.4,5.134,4.993,8.18,6.73590804483184
2025-05-23 14:06:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.63,0.0,14.92,2025-05-23 14:06:00,1.113,298.2,2.731,2.521,8.046,6.673919703173708
2025-05-23 14:07:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.94,0.0,14.91,2025-05-23 14:07:00,1.117,292.9,3.615,3.452,8.097999999999999,6.697655010090851
2025-05-23 14:08:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.84,0.0,14.91,2025-05-23 14:08:00,1.116,307.3,3.237,3.023,8.078000000000001,6.688517210270804
2025-05-23 14:09:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.33,0.0,14.91,2025-05-23 14:09:00,1.124,302.2,4.232,4.159,8.176,6.733398199615456
2025-05-23 14:10:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.02,0.0,14.89,2025-05-23 14:10:00,1.117,312.2,2.813,2.733,8.094,6.695158334506919
2025-05-23 14:11:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,0.0,14.86,2025-05-23 14:11:00,1.139,310.3,2.301,2.206,8.346,6.8112062657182735
2025-05-23 14:12:00,45.0,100.6,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.25,0.0,14.86,2025-05-23 14:12:00,1.136,299.8,3.66,3.464,8.309999999999999,6.795197843382087
2025-05-23 14:13:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.19,0.0,14.87,2025-05-23 14:13:00,1.136,299.4,2.037,1.923,8.308,6.79359368301686
2025-05-23 14:14:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.48,0.0,14.85,2025-05-23 14:14:00,1.139,301.4,2.875,2.686,8.346,6.8112062657182735
2025-05-23 14:15:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4,0.0,14.86,2025-05-23 14:15:00,1.138,297.0,2.618,2.386,8.34,6.80842264526442
2025-05-23 14:16:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.23,0.0,14.84,2025-05-23 14:16:00,1.134,297.1,4.336,4.141,8.286000000000001,6.783415375853923
2025-05-23 14:17:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.54,0.0,14.86,2025-05-23 14:17:00,1.124,309.1,2.747,2.369,8.168000000000001,6.729052842500008
2025-05-23 14:18:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,0.0,14.85,2025-05-23 14:18:00,1.127,286.1,2.197,2.115,8.209999999999999,6.748357814429378
2025-05-23 14:19:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.43,0.0,14.86,2025-05-23 14:19:00,1.122,300.2,3.193,3.161,8.146,6.7189602534520905
2025-05-23 14:20:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.79,0.0,14.88,2025-05-23 14:20:00,1.13,297.2,1.882,1.754,8.238000000000003,6.761255038719105
2025-05-23 14:21:00,45.0,100.62,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.25,0.0,14.91,2025-05-23 14:21:00,1.14,303.3,1.808,1.718,8.36,6.817024924080882
2025-05-23 14:22:00,45.0,100.62,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.47,0.0,14.92,2025-05-23 14:22:00,1.144,290.3,2.622,2.557,8.414,6.84214160456988
2025-05-23 14:23:00,45.0,100.61,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.52,0.0,14.95,2025-05-23 14:23:00,1.147,270.0,1.674,1.57,8.453999999999999,6.861484134379241
2025-05-23 14:24:00,45.0,100.62,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0.0,14.96,2025-05-23 14:24:00,1.139,289.0,2.422,2.152,8.360000000000001,6.817024924080882
2025-05-23 14:25:00,45.0,100.62,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.39,0.0,14.95,2025-05-23 14:25:00,1.128,273.7,2.626,2.441,8.228,6.755972123828671
2025-05-23 14:26:00,45.0,100.62,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.04,0.0,14.94,2025-05-23 14:26:00,1.121,278.0,4.506,4.364,8.148,6.71920663241963
2025-05-23 14:27:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.59,0.0,14.92,2025-05-23 14:27:00,1.112,273.8,3.334,3.161,8.038,6.6682781251083405
2025-05-23 14:28:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.38,0.0,14.86,2025-05-23 14:28:00,1.121,272.8,1.908,1.826,8.136,6.713037234541609
2025-05-23 14:29:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.97,0.0,14.82,2025-05-23 14:29:00,1.128,277.3,2.703,2.449,8.214,6.74885184844934
2025-05-23 14:30:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.79,0.0,14.77,2025-05-23 14:30:00,1.139,273.5,2.909,2.714,8.328000000000001,6.80150078421182
2025-05-23 14:31:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.27,0.0,14.73,2025-05-23 14:31:00,1.126,280.0,3.69,3.561,8.184,6.735057014323787
2025-05-23 14:32:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.81,0.0,14.73,2025-05-23 14:32:00,1.136,294.2,2.778,2.574,8.292000000000002,6.784835634012457
2025-05-23 14:33:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.73,0.0,14.73,2025-05-23 14:33:00,1.134,296.1,3.58,3.317,8.276000000000002,6.777440519201125
2025-05-23 14:34:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.75,0.0,14.72,2025-05-23 14:34:00,1.134,273.0,2.7,2.534,8.27,6.7739932622372105
2025-05-23 14:35:00,45.0,100.63,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.46,0.0,14.67,2025-05-23 14:35:00,1.142,280.6,2.277,2.135,8.361999999999998,6.817273378505879
2025-05-23 14:36:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9,0.0,14.68,2025-05-23 14:36:00,1.134,292.5,3.317,3.161,8.260000000000002,6.769377077955962
2025-05-23 14:37:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.53,0.0,14.7,2025-05-23 14:37:00,1.129,302.9,2.576,2.416,8.206,6.74449780549455
2025-05-23 14:38:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.19,0.0,14.76,2025-05-23 14:38:00,1.127,284.8,1.904,1.718,8.198,6.74081888518001
2025-05-23 14:39:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.11,0.0,14.75,2025-05-23 14:39:00,1.142,299.1,0.977,0.872,8.372,6.821237875012297
2025-05-23 14:40:00,45.0,100.65,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.07,0.0,14.77,2025-05-23 14:40:00,1.16,287.0,1.584,1.394,8.583999999999998,6.919676970106489
2025-05-23 14:41:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.97,0.0,14.78,2025-05-23 14:41:00,1.142,258.6,2.622,2.43,8.373999999999999,6.822167150407884
2025-05-23 14:42:00,45.0,100.64,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.01,0.0,14.82,2025-05-23 14:42:00,1.112,277.3,3.535,3.254,8.022000000000002,6.660331134790212
2025-05-23 14:43:00,45.0,100.65,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.57,0.0,14.86,2025-05-23 14:43:00,1.107,282.4,2.435,2.274,7.973999999999998,6.637866009631753
2025-05-23 14:44:00,45.0,100.65,2025-05-23,39.317,-76.586,0.0,20000.0,20000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.74,0.0,14.87,2025-05-23 14:44:00,1.094,297.5,2.288,2.125,7.817999999999998,6.567449698669761
