extended_start,extended_end,extended_duration_min,mean precipitation,P_P_coef,P_T_coef,P_H_coef,T_P_coef,T_T_coef,T_H_coef,H_P_coef,H_T_coef,H_H_coef,P_P_elem,P_T_elem,P_H_elem,T_P_elem,T_T_elem,T_H_elem,H_P_elem,H_T_elem,H_H_elem,cumulative_precipitation,P_aero_coef,T_aero_coef,H_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_aero_coef,P_aero_elem,T_aero_elem,H_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_aero_elem
2025-05-13 22:47:00,2025-05-14 00:51:00,124.0,1.025806451612903,"[0.0, 0.6428261758659385, 0.42296361777218217, 0.27500830006895227, 0.18062227180608809, 0.10441610935206708]","[0.018070273977797438, 0.0101147201948021, -0.0007952939406524295, -0.0010317644936883995, -0.0047861508624868375, 0.0013707764780797227]","[-0.007175333973266498, -0.015775412215828837, -0.02057864626159143, -0.0160245950564161, -0.016733863757402392, -0.011661516560909075]","[0.018070273977797438, -0.0078024723839524805, -0.021986873669033197, -0.024966970203707015, -0.0291005678274015, -0.033185046389989]","[0.0, 0.8911583785670782, 0.8218894668485826, 0.7685998638153323, 0.7227219159034658, 0.6781310685867973]","[0.41552165285386217, 0.38344200568238096, 0.3473350465542109, 0.32769327806709725, 0.30670925810248273, 0.2856090968646778]","[-0.007175333973266498, 0.0033156273967543306, 0.012600202901215688, 0.01926311340767198, 0.023301120824359513, 0.027597861239813046]","[0.41552165285386217, 0.38100543614375204, 0.35523523952210495, 0.33074172232831495, 0.30958670663080534, 0.2936444191373629]","[0.0, 0.8844663683596531, 0.8100236671826108, 0.7504657446503051, 0.701234739699025, 0.6576834730567681]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",1.0600000000000005,"[0.01927753384102442, 0.01219949246185315, 0.007672109263446144, 0.00515638001119606, 0.007368083901549837, 0.004013462461454505]","[0.22872178790169445, 0.2606101946746102, 0.28395596572605036, 0.3008116182271141, 0.3122758547527512, 0.3251343819094062]","[0.478185682746336, 0.5108519586364854, 0.5391812856595218, 0.5536296130648553, 0.5670095579511595, 0.5751049428503203]","[0.01927753384102442, 0.0070715385159232196, -0.005944581201468351, -0.012816079401775458, -0.009689705390133195, -0.004153123712564327]","[0.22872178790169445, 0.2180177010403031, 0.2060928413460835, 0.20152627282985264, 0.19480570138377362, 0.18788250052143543]","[0.478185682746336, 0.43770841219026607, 0.40818340373931405, 0.38294708971625807, 0.3590843216368142, 0.3333784523849156]","[0.0, 0.8950583042428865, 0.8314271088834579, 0.78313187805189, 0.7375173998332094, 0.6975923853474453]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-14 02:34:00,2025-05-14 04:10:00,96.0,3.68125,"[0.0, 0.6721500795492201, 0.47156728771721923, 0.3442779579207216, 0.2461198944978224, 0.16704936802879755]","[-0.12667462992125691, -0.11706144331880708, -0.11145626858065977, -0.09919925156728604, -0.09323682272225971, -0.08688021246593604]","[-0.10922814220974413, -0.10024496255956071, -0.09528942179324146, -0.08217053797067136, -0.08064804285636372, -0.07339184420228545]","[-0.12667462992125691, -0.05626086484712367, 0.004483189228287292, 0.03766559608901799, 0.05220097197259595, 0.06592011796774695]","[0.0, 0.8328132003284843, 0.7416538255966897, 0.66480096513157, 0.6071634849737386, 0.5570373183281617]","[0.5270415783016328, 0.46348072916330163, 0.43258462880145304, 0.42057654968827424, 0.40585062681873363, 0.39176913953219805]","[-0.10922814220974413, -0.07309523150674832, -0.033862672149530926, -0.01612096899669425, -0.007600703627977954, 0.006944573935427944]","[0.5270415783016328, 0.48384115173681436, 0.448603445550339, 0.4261368355534785, 0.405806626134426, 0.3866244265319697]","[0.0, 0.7867289054620669, 0.6594850862919114, 0.5661109817822481, 0.49408425577563586, 0.42794743115522843]","[1, 2, 3, 4, 5]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",2.9450000000000003,"[-0.028521130545382946, -0.023888667218419604, -0.027381914215391743, -0.03368116273971287, -0.04315776380836794, -0.03984974523867867]","[0.18779009381895556, 0.16806376851425014, 0.15087911612762273, 0.12711848181248578, 0.10893627559719306, 0.08926477762002957]","[0.024872769858276456, 0.025189523615184565, 0.02287439246959733, 0.022638937236207385, 0.014663618626152685, 0.006215399113138127]","[-0.028521130545382946, -0.0120852498008451, 0.007980522016820521, 0.013711490723455623, 0.005936688020304499, 0.002717596934387503]","[0.18779009381895556, 0.16193490223160453, 0.13837635827706593, 0.1251715438133149, 0.11237109428765804, 0.10865226691121489]","[0.024872769858276456, 0.03137200657575451, 0.03398950583926504, 0.050424646992618075, 0.050218792004985524, 0.048087329333403935]","[0.0, 0.8322327417465252, 0.7245300119411653, 0.6365208216181597, 0.564027554056633, 0.49831932960928094]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-14 02:21:00,2025-05-14 09:09:00,408.0,7.535643564356436,"[0.0, 0.7565624698426303, 0.6285840596796519, 0.5876053031246615, 0.6332118021389171, 0.5942909059256627]","[-0.07097337480435262, -0.07316240707423244, -0.0745161730288511, -0.0756869264360998, -0.0770886077516066, -0.07820827255585575]","[-0.0937038719628464, -0.09164372728329483, -0.08768121427789845, -0.08618757747079435, -0.0871297788769411, -0.08673073368942727]","[-0.07097337480435262, -0.058118151919034716, -0.0501232546381672, -0.045525609549257544, -0.042929439346310876, -0.03802730171275015]","[0.0, 0.9744112922044595, 0.9546046639353004, 0.9344676177630039, 0.9154532733078845, 0.89663200449361]","[0.8102153172482673, 0.7792021796538208, 0.7518656036360113, 0.7261968849883709, 0.7022502476338996, 0.6798556918964216]","[-0.0937038719628464, -0.07872316656778244, -0.06962758736794393, -0.06414819466049768, -0.061548844704083124, -0.05634457861624692]","[0.8102153172482673, 0.8161464138553787, 0.8186111165529313, 0.8198019221388929, 0.8203100312682904, 0.8197307802377886]","[0.0, 0.9569985090233856, 0.9241753484641017, 0.8946010100181462, 0.8668179593848143, 0.8405374452714208]","[1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",25.37,"[0.018527779111240827, 0.01943190472187514, 0.01885927139717542, 0.01830478271983462, 0.01647382800903015, 0.016457643265759027]","[0.10100581398877635, 0.10038321548534615, 0.10013169058491073, 0.09927322619009615, 0.09855898344582144, 0.09823643843576986]","[0.07589856305104195, 0.07567885167595852, 0.07529781125106365, 0.074610163436515, 0.07451402813726776, 0.07575505036869658]","[0.018527779111240827, 0.018941913761003935, 0.018522763560959554, 0.01738525501101373, 0.017044114672027565, 0.01882055136606087]","[0.10100581398877635, 0.09826759101989349, 0.09553612878668258, 0.09339580330607454, 0.09117312848306941, 0.08867808091065006]","[0.07589856305104195, 0.0763503049217711, 0.0769907338782549, 0.07754643043040517, 0.0779909201242673, 0.07778768389790891]","[0.0, 0.956302713306803, 0.922871330638778, 0.8930814454356175, 0.8659986166499752, 0.8407833622551469]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-16 20:13:00,2025-05-16 20:57:00,44.0,0.3478260869565217,"[0.0, -0.015811597188943205, -0.030172226397355346, -0.017391212631750422, -0.024053446126466337, -0.043090150250187316]","[0.015094330696547113, 0.00951321890471713, 0.03593541872504525, 0.025497039970791606, 0.022712527938603806, 0.033136775565887684]","[0.12458666051105598, 0.042547971908094, 0.3183357171442669, 0.22523754841989668, 0.06762492745280047, 0.06603815568333336]","[0.015094330696547113, -0.1218736327514843, -0.08405795014953447, -0.06998645444727877, -0.0559268705201654, -0.05562410551658748]","[0.0, 0.7585488466040148, 0.6734480312043875, 0.5894096888819909, 0.5174763774285209, 0.4478101309567785]","[0.03557068747687297, -0.05952070312913003, -0.07508500327033073, -0.1483401986919333, -0.1708577153872656, -0.1644287231660462]","[0.12458666051105598, -0.05423097087442353, -0.03860379375804473, -0.051409462385437046, -0.041885681783121055, -0.039238996839074745]","[0.03557068747687297, 0.0816363599093947, 0.10217578209159649, 0.09729565628162266, 0.1097205210278009, 0.11427588094043671]","[0.0, 0.5054337745192197, 0.29793426944028556, 0.14550311355797085, 0.04134455178532268, -0.009587793466525852]",[],[],[2],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1]",[1],0.1333333333333333,"[-0.034366691975646485, 0.03636938026231165, -0.03803649293723943, 0.017340371870265044, -0.028659995245082025, 0.021303885576002074]","[-0.026072078067551754, 0.042834624370978104, 0.014404143913337915, 0.034910199683642486, 0.026489869197566983, 0.031457768070569124]","[-0.1281231267002707, 0.02371677522058927, 0.017665839289528525, 0.041958464802770504, -0.014378024155507218, -0.008407554423632895]","[-0.034366691975646485, 0.011327153772703945, 0.01407981041626486, 0.001890499760676392, 0.0002944137112355282, 0.004865312976048656]","[-0.026072078067551754, 0.010220397411444475, -0.024506884747895686, -0.018976789234131364, -0.011599366670057487, -0.026457833873554507]","[-0.1281231267002707, -0.034618054469669916, -0.04511749967448879, -0.0056411599929758575, 0.00640261869076808, -0.016099756357533846]","[0.0, -0.03626189162610548, -0.024118188237591664, -0.03335646454581466, -0.024281183096940342, -0.0014254631522088652]",[],[],[],[],[],[5],"[1, 2]"
2025-05-16 21:39:00,2025-05-16 22:31:00,52.0,17.27307692307692,"[0.0, 0.7636831893300362, 0.6400248523646641, 0.5446863385279097, 0.46858691644009426, 0.3970634263376058]","[-0.15100576825948445, -0.048602861858878015, -0.05829121247447705, 0.02061188173357915, -0.014386862183057488, 0.03760047652593037]","[0.088245535591163, 0.07584448978693688, 0.08396890260386498, 0.06688209030625862, 0.04381615386706668, 0.020547596740520778]","[-0.15100576825948445, -0.1126674370489666, -0.10512414172164132, -0.09633283133841498, -0.07693669566016294, -0.04107788928548839]","[0.0, -0.2888446812860839, 0.7211012758564962, -0.2894878746303653, 0.5668327470899205, -0.29290508913779617]","[0.10359260422231856, 0.09182666012754068, 0.06966403766823308, 0.04897065279527652, 0.07090423064294336, 0.03080448001205156]","[0.088245535591163, 0.06083630395026998, 0.05069042787208835, 0.019390108314392827, 0.004156597978899665, -0.01680035388299633]","[0.10359260422231856, 0.06636744855009892, 0.10952283128772582, 0.07313749139775942, 0.09185560348023465, 0.06246631333214424]","[0.0, 0.6629680754770502, 0.5093111251896995, 0.3944554940762279, 0.3085655722939802, 0.23940704295624016]","[1, 2]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 5]","[2, 3]",[0],"[1, 2]",7.485,"[-0.0382502603441697, -0.06021009296944297, -0.06855916463938364, -0.0884891138933208, -0.07885237210699308, -0.09306458873726628]","[-0.014488004559048586, -0.013605690028273837, -0.018710025006542997, -0.02270602831235925, -0.0050745815154660335, -0.026392105918250176]","[0.26029567303361667, 0.1516478283040807, 0.06794421909162708, 0.03183561245097297, -0.00867701958090089, -0.029141796262982984]","[-0.0382502603441697, -0.03167470773401234, -0.021444927328610294, -0.028855680713120654, -0.031110803083435452, -0.041914488299980075]","[-0.014488004559048586, -0.01289882278173505, -0.007349421729556629, -0.006322073530437558, -0.01914074229684124, -0.016963197813089737]","[0.26029567303361667, 0.2340424569890069, 0.22140723349536176, 0.2068129349205286, 0.21209835551219539, 0.20102550936415992]","[0.0, 0.7877765736415825, 0.7002447673940493, 0.6446515513934689, 0.5935471207011441, 0.538104196478238]",[],[],"[0, 1]","[2, 3, 4, 5]",[],"[0, 1, 2, 3]","[1, 2]"
2025-05-21 11:29:00,2025-05-21 15:53:00,264.0,1.5076335877862594,"[0.0, 0.7279020622342981, 0.5344426910797769, 0.39565651914033173, 0.2920716992810987, 0.21394095361884485]","[-0.06646928588512811, -0.0667949207766533, -0.0656211670430067, -0.06355574922286855, -0.06352634825991915, -0.06256012593080632]","[-0.12366877115909575, -0.11299670688536537, -0.10210438223299154, -0.09635273212593776, -0.09266563430975586, -0.08838385858889143]","[-0.06646928588512811, -0.04511185505295822, -0.030616760573529068, -0.02024529391528091, -0.009979699390799922, -0.006970105501571726]","[0.0, 0.9405886264912691, 0.9005788369579382, 0.8629035462695849, 0.8322112065988128, 0.8029213875814507]","[0.2616022739985845, 0.2498869109243487, 0.23753559672353228, 0.22837985547787756, 0.2185139173804615, 0.20907555423499072]","[-0.12366877115909575, -0.09549715429826332, -0.0753081664278821, -0.05630552836742792, -0.043655887935773, -0.03703740492213534]","[0.2616022739985845, 0.2554370425904294, 0.2503243139166159, 0.24371879631832205, 0.23819273071769578, 0.23249961085456292]","[0.0, 0.9277970298490505, 0.8765430904007101, 0.8294384240052157, 0.7855184241866668, 0.7441168321281366]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",3.291666666666669,"[-0.058220781498938036, -0.04697903761731853, -0.03782265536675447, -0.03510620718131008, -0.031694136053334536, -0.030666278031051274]","[-0.0740832574420697, -0.06528417521323489, -0.060714770631112434, -0.0574086049360257, -0.05372633151119314, -0.05215305054972148]","[-0.14792561253844683, -0.12773494309849054, -0.11480952880951943, -0.10479463538683882, -0.10067502007828617, -0.09468353814873529]","[-0.058220781498938036, -0.04580878609791621, -0.03427051410920778, -0.02287460650067706, -0.015204722079869474, -0.01361551153036468]","[-0.0740832574420697, -0.07062932012883338, -0.06891837498627207, -0.06537607438155794, -0.061008046748666465, -0.05885644212653072]","[-0.14792561253844683, -0.1427340267664225, -0.1408569594293914, -0.13957102284381429, -0.13697451282680306, -0.13637414956409064]","[0.0, 0.8075050564656427, 0.6927781471000855, 0.6417364733433182, 0.6439119053086704, 0.6120176238274168]",[5],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-21 22:35:00,2025-05-22 03:03:00,268.0,2.4015037593984965,"[0.0, 0.8896440366123641, 0.8058704950664399, 0.731244731963399, 0.663413821215232, 0.602048610904601]","[0.027546327233566183, 0.020171134112761755, 0.013417278931833958, 0.010472834280773946, 0.006806405852469572, 0.004553476711643258]","[-0.0015314166099540704, -0.0038853752068974358, -0.005351298866465494, -0.004155936361910063, -0.0035272319690543407, -0.005391291260421443]","[0.027546327233566183, 0.02614917828338283, 0.02555253636771997, 0.025584064496708678, 0.024043272845467166, 0.023544696052994984]","[0.0, 0.9554554553514326, 0.9146835102348676, 0.8718376338589691, 0.8261027665398677, 0.7804870463020205]","[0.9070275333988161, 0.8361057107757393, 0.7743748389802454, 0.7233289578732179, 0.6744597149180399, 0.6280940676766292]","[-0.0015314166099540704, -0.000401916337689443, 0.0008766148728073902, 0.0019197427171597898, 0.0031039102153199187, 0.005106634934315507]","[0.9070275333988161, 0.9226214299001784, 0.9155237846443133, 0.8927839988668127, 0.8625984171012796, 0.8260583045523398]","[0.0, 0.913998036284119, 0.8482587980223881, 0.7911214647808705, 0.7397733082382526, 0.6928602326028738]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",5.323333333333334,"[0.00041868029322949363, -0.005008132576835258, -0.008283204034388876, -0.00913455717032437, -0.008086620049401184, -0.010340747802787195]","[0.04242887254268078, 0.03668157914453558, 0.03200319873830553, 0.026479011599136043, 0.022698755946934206, 0.020532903847086694]","[0.059701288631410485, 0.05461625413411933, 0.050713632037293496, 0.04415599494852957, 0.03865976347906953, 0.03486556758147248]","[0.00041868029322949363, -0.0038921963118361495, -0.004526984358749085, -0.00573209490596956, -0.004449770687511116, -0.004372324187264015]","[0.04242887254268078, 0.04862364915577774, 0.054369091483051205, 0.05681858973831089, 0.059096957235122975, 0.059646147431705814]","[0.059701288631410485, 0.0591847100015174, 0.05962769817027186, 0.06061749595282036, 0.06113635381115849, 0.06162840660712348]","[0.0, 0.8660356516787505, 0.7600079646840632, 0.6711393523385851, 0.5895779573777119, 0.520421268844538]","[0, 1, 3, 4, 5]","[0, 1]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2]","[1, 2, 3, 4, 5]"
2025-05-22 02:03:00,2025-05-22 03:23:00,80.0,1.2875,"[0.0, 0.6895955941761105, 0.5120804415367314, 0.3883721190870324, 0.29086654900162057, 0.2072805792728622]","[-0.016044026359283828, 0.018772897225439105, 0.03313724681013197, 0.03498560376858702, 0.03453518920688258, 0.02808658881536529]","[0.013412623757916237, 0.016553513584623945, 0.02864062621605542, 0.0186018837448399, 0.02421672161473335, 0.019000848664008897]","[-0.016044026359283828, -0.027884504898601174, -0.029784224083630434, -0.01569198270612936, -0.0076172259658937504, -0.008975800989113627]","[0.0, 0.7231012483370474, 0.5148877619248123, 0.34325757648240257, 0.2245774391336552, 0.1446407383490682]","[0.7985860742393186, 0.48279444342903277, 0.28897806478630245, 0.1610055655275052, 0.09258231407681981, 0.056201369494403616]","[0.013412623757916237, -0.0017992133414690208, -0.006334847417253518, -0.010917845574722836, 0.0029964837137280292, 0.0034014785719985573]","[0.7985860742393186, 0.7265321268968817, 0.5681716829392965, 0.40792441213777864, 0.28590167735917577, 0.19601019073265868]","[0.0, 0.5996503585760944, 0.37816129940674725, 0.22104906824152226, 0.14347665265443768, 0.08658349885774204]","[1, 2, 3]","[1, 2, 3, 4, 5]","[0, 1, 2, 3]",[],"[1, 2, 3, 4]","[0, 1, 2]","[0, 1]","[0, 1, 2, 3, 4]","[1, 2, 3, 4]",0.8583333333333335,"[0.05626812708703691, 0.04604984447600127, 0.03486712968698584, 0.028024625292592892, 0.012815463027283482, 0.0095090978816944]","[0.0968341248543303, 0.07311496124703667, 0.04887124945087343, 0.033461021351398085, 0.02951058349347094, 0.025024303915286806]","[0.09941812834762559, 0.0775959042241987, 0.05186173688193472, 0.027472536795553625, 0.025273440556069077, 0.016948441969181317]","[0.05626812708703691, 0.03169195204744899, 0.023472366537334564, 0.01957583839657354, 0.008620633854638958, 0.00041266276223789753]","[0.0968341248543303, 0.07251445837724524, 0.04840956836599921, 0.028222920665837724, 0.0057275519564482565, -0.007186026236310443]","[0.09941812834762559, 0.044572642814248754, 0.014579941307720471, -0.005929732038106591, -0.016929133504708503, -0.026362536690967345]","[0.0, 0.7999317844667659, 0.6953472806671727, 0.6092279475277088, 0.532838532963271, 0.4630288633319238]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4]","[1, 2, 3, 4, 5]"
2025-05-22 05:57:30,2025-05-22 06:51:30,54.0,0.557142857142857,"[0.0, 0.6214756257628778, 0.4332140011458491, 0.31907811630845634, 0.19867368568209678, 0.11163554178954045]","[-0.04442756463821545, -0.0855528225115437, -0.10705354674756823, -0.11229882001836261, -0.12046457746323576, -0.13279071715374635]","[-0.16500551649347517, -0.14843012799026958, -0.13740177570094467, -0.11797672533080056, -0.09588341383852013, -0.07281743026508461]","[-0.04442756463821545, -0.02979677817597297, -0.012247885610192872, -0.00032694848269079204, -0.00601317104453083, -0.01934473661585827]","[0.0, 0.8272719422531115, 0.7356821393431869, 0.6651480926111815, 0.5778525124293288, 0.5012542145836141]","[0.45831411364384045, 0.27357586549974283, 0.14736410156204585, 0.05368770974103057, -0.020945752282657732, -0.06588215278283627]","[-0.16500551649347517, -0.10131491213778716, -0.062357611589986206, -0.03215512715254499, -0.022820804798593986, -0.017985102305792883]","[0.45831411364384045, 0.5166115111812878, 0.5534690161030668, 0.5623127293023074, 0.5198156856095184, 0.49624392006150164]","[0.0, 0.6814645963041615, 0.5273464041530072, 0.3895818034359657, 0.27264686977320485, 0.191177858017351]","[1, 2, 3]",[],[],[],[1],"[0, 1]",[],"[0, 1]",[1],0.2599999999999999,"[-0.03392850996123445, 0.022687075263356577, 0.005835263649978881, 0.033111361301042884, 0.025487886303405434, 0.042906441236677424]","[0.05266546841250534, -0.036067224584099646, -0.01819288005181892, -0.003915338853273027, -0.015663241478980076, -0.014888188132891946]","[0.11002309036798305, -0.002295802720886576, 0.014217468778859947, 0.007117737587563675, 0.003844128430982139, -0.007265277368706616]","[-0.03392850996123445, -0.02831751493462447, -0.0170203571400052, -0.011646813106729792, -0.024538218755017573, -0.005150682751821362]","[0.05266546841250534, 0.06979060774877549, 0.058513076298370326, 0.04924452626597184, 0.034068891576298194, 0.033534651123860164]","[0.11002309036798305, 0.09642562723301987, 0.07652430498646477, 0.057908662594449135, 0.017202222455924805, -0.0009116549168940535]","[0.0, -0.021601207175550915, -0.0163106660862061, -0.03056388593800417, -0.01635143310525297, -0.04087986047253886]",[2],[],[],[],[],[],"[1, 2]"
2025-05-22 17:24:00,2025-05-22 18:24:00,60.0,2.556666666666666,"[0.0, 0.6579705622815731, 0.4752689322271011, 0.36270579281769444, 0.24769134960536035, 0.17473684703842374]","[-0.09632533100718471, -0.09102346040829482, -0.10345788836789334, -0.09569778094002034, -0.0936297446719225, -0.07500191910486752]","[-0.017491166330718785, -0.007992975274780881, 0.012905642728283874, 0.026883788248511495, 0.047741178245287105, 0.042300216055293285]","[-0.09632533100718471, -0.07030735064026282, -0.06436136048664663, -0.0381626540289307, -0.018319691786936453, -0.005892992667461516]","[0.0, 0.8382985425414345, 0.7687132627222892, 0.6873271404925412, 0.6029752874393649, 0.5288412708456075]","[0.12039186736914283, -0.0588167124237263, -0.17024650739994776, -0.23919730721389987, -0.2828583229537492, -0.2999511961053979]","[-0.017491166330718785, -0.013174984064876992, -0.040569258307481426, -0.06061176015618875, -0.060374197752996996, -0.057346885692367594]","[0.12039186736914283, 0.20679384834542824, 0.2758199807254626, 0.3237659594938663, 0.34558763098858436, 0.35639776044032456]","[0.0, 0.6142632482486018, 0.4261104983299542, 0.2751933734787952, 0.1792377866716529, 0.0981442856965945]","[1, 2]","[3, 4, 5]",[],[],"[1, 2, 3, 4, 5]",[0],[],"[0, 1, 2, 3]","[1, 2]",1.278333333333333,"[0.09048003811613148, 0.06966780055604492, 0.02891904783916564, 0.01583204148276052, 0.020373370030334993, 0.02565031897020989]","[-0.008493946338866725, -0.046154462730366184, -0.06288450263051856, -0.08251156657404485, -0.09302397766447353, -0.09258159813623364]","[0.12481023516599628, 0.08849413410760201, 0.048489419336655425, -0.007081903018707248, -0.030172110062834955, -0.043032731343180426]","[0.09048003811613148, 0.07148720977791193, 0.0665276098501071, 0.02909900805064461, -0.009900011247602293, -0.01968671867703338]","[-0.008493946338866725, -0.011412393205244991, 0.012006745717992474, 0.021610901086074562, 0.012760821269588692, 0.015233126556224002]","[0.12481023516599628, 0.07330755986660584, 0.05841970451956499, 0.04287458415623666, 0.04058839888738024, 0.03589987043969151]","[0.0, 0.6357841432809793, 0.43832539232103346, 0.29705126097042284, 0.16910665584247245, 0.09789844576152959]",[],[],"[0, 1]",[],[],"[0, 1, 2, 3, 4]","[1, 2, 3]"
2025-05-22 20:43:30,2025-05-22 21:57:30,74.0,1.91578947368421,"[0.0, 0.5082726719172398, 0.26363586789906435, 0.14051459296006236, 0.0583365367264991, 0.03646299196988999]","[-0.08876214277941254, -0.0880924442029774, -0.07248623336364368, -0.07084487456178892, -0.03781199646439346, -0.03447400855178273]","[-0.10847529951807161, -0.08246041390293599, -0.05057356715649467, -0.039222655814946626, -0.011966533874052186, 0.007011176545981669]","[-0.08876214277941254, -0.011443665653603228, 0.027258079275581965, 0.03799393459834222, 0.06929836078204626, 0.08380377174368524]","[0.0, 0.81155525880418, 0.7042771424636382, 0.6169604588087537, 0.541559412085476, 0.4772396575991253]","[0.4854852130877301, 0.3893721341173246, 0.3137484892525742, 0.261310377456947, 0.21347402575133823, 0.17280389254013317]","[-0.10847529951807161, -0.03858290716913232, -0.019598193899206508, -0.011059627653105213, 0.014553542549974234, 0.039399721405149156]","[0.4854852130877301, 0.4251648984920024, 0.37680104497072536, 0.32630720320550344, 0.2798784655898448, 0.2542169997429546]","[0.0, 0.7595189079324721, 0.6255252626932901, 0.5179045463688143, 0.42285247508402807, 0.35024973661987496]","[1, 2, 3]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4]","[2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",1.2133333333333334,"[-0.22680622317897053, -0.19584905119200852, -0.1674517870956588, -0.1567566303814683, -0.1373027729176785, -0.12655504144311888]","[0.18912697829417158, 0.16315232724699588, 0.13008208968977203, 0.11826315194406256, 0.0966378628615527, 0.07816189696900254]","[0.15137554894048907, 0.12619481100706975, 0.10640850278105494, 0.08842460871582408, 0.07324378064363951, 0.06253126522953793]","[-0.22680622317897053, -0.06650848809536333, 0.007292867320228185, 0.04206040599991914, 0.06824071774240864, 0.07858442966452195]","[0.18912697829417158, 0.16288364396536698, 0.13779948550104673, 0.12278600101424143, 0.10426953251220245, 0.0879181876256942]","[0.15137554894048907, 0.1331306453008273, 0.11768778942991406, 0.09154659242410573, 0.06965003502835815, 0.053722653319954856]","[0.0, 0.7968678321439675, 0.6838193775983871, 0.6023641379182378, 0.5280784455774645, 0.467661755888251]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
