extended_start,extended_end,extended_duration_min,mean precipitation,P_P_coef,P_T_coef,P_H_coef,T_P_coef,T_T_coef,T_H_coef,H_P_coef,H_T_coef,H_H_coef,P_P_elem,P_T_elem,P_H_elem,T_P_elem,T_T_elem,T_H_elem,H_P_elem,H_T_elem,H_H_elem,cumulative_precipitation,P_aero_coef,T_aero_coef,H_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_aero_coef,P_aero_elem,T_aero_elem,H_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_aero_elem
2025-05-14 02:35:00,2025-05-14 04:43:00,128.0,15.907812500000002,"[0.0, 0.7192823833158903, 0.5357961849834563, 0.400179789337538, 0.30206796884660186, 0.2327896209076179]","[-0.006909463878346393, -0.011365174514618617, -0.016756041094582796, -0.01595903375674346, -0.0169797759530311, -0.009470383954333791]","[0.05991661944418294, 0.04533065132975418, 0.030348089951671164, 0.023482063140255468, 0.020462014371283414, 0.02448601646021238]","[-0.006909463878346393, -0.007920084307656328, 0.00028409199016107817, 0.008332349491962938, 0.011689353798908963, 0.014681252679186541]","[0.0, 0.8821287548858727, 0.8071310090374751, 0.7420218987743281, 0.6847856638876456, 0.6347993533056407]","[0.28467798246183934, 0.25777690963542077, 0.2318426903336326, 0.21291825140951165, 0.1952114597545831, 0.1766012976647144]","[0.05991661944418294, 0.046440237592049634, 0.03969813808512085, 0.03200219473711435, 0.027013761136692502, 0.023849650101881288]","[0.28467798246183934, 0.259906303425695, 0.24122080674588717, 0.22233928539073022, 0.20929168860349395, 0.19639759495898437]","[0.0, 0.8901032124410705, 0.8237857382396677, 0.7674834820854011, 0.7181272282429869, 0.6717650889229674]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",16.96833333333334,"[0.06481875345339715, 0.05727590453231515, 0.056091897076627095, 0.053363297733639264, 0.05842755958296718, 0.06303843590592391]","[-0.16318442233164332, -0.1573803443028077, -0.1514510289264934, -0.14445000043144499, -0.13320338467456116, -0.12358031402928887]","[0.03681149408799671, 0.03683604464868069, 0.03913176165425734, 0.04006964377805731, 0.04091616985672036, 0.04036604390514703]","[0.06481875345339715, 0.03002834995671515, 0.000934359088334199, -0.015391563870965692, -0.0250368966805413, -0.02560608713602718]","[-0.16318442233164332, -0.14973295592825336, -0.13543282651102503, -0.12582973314563992, -0.1199952709068226, -0.11319662342943942]","[0.03681149408799671, 0.03742426546530344, 0.04018801626905957, 0.03974218909148916, 0.042394029120590995, 0.04456193168117023]","[0.0, 0.892170241641221, 0.8217671815885926, 0.7627895280927299, 0.7082502473474497, 0.6625212206504131]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-14 04:48:30,2025-05-14 07:10:30,142.0,2.933802816901408,"[0.0, 0.6625871294517244, 0.44268083748585857, 0.3010684258225564, 0.20495032033972904, 0.13406269882570818]","[-0.10789316616682694, -0.10439328355343502, -0.103227848897601, -0.10491308104786226, -0.09542983114621158, -0.09606598078056283]","[-0.014022227122207536, -0.006564820567159702, -0.006286710769100057, -0.002981852389770306, -0.0015706564579256134, -0.008705357445048575]","[-0.10789316616682694, -0.06487910668710459, -0.035570621093920306, -0.016201571385773647, 0.0027290314583743804, 0.007205643091003075]","[0.0, 0.891355137249876, 0.8193795625814091, 0.7564281765570878, 0.6993364652431775, 0.6476189811937723]","[0.3078083995012003, 0.23060539243485284, 0.17697884580835258, 0.14442636299714512, 0.12002483544119327, 0.1078181115670154]","[-0.014022227122207536, -0.011096061375833735, -0.009401655275772703, -0.007007236542121967, -0.005546209958750636, -0.006708788677997363]","[0.3078083995012003, 0.285882964139064, 0.27120758248285365, 0.24803296923490933, 0.22901145500226205, 0.21634096212691606]","[0.0, 0.7537914113811636, 0.6067934677431984, 0.5100403045746423, 0.45631737200928013, 0.44520321341984664]","[1, 2, 3, 4, 5]",[],[],"[3, 4]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",3.4716666666666653,"[-0.017434108467377328, -0.01674056026225167, -0.008387033950523213, -0.0009309880490659259, 0.007919950109734841, 0.008173642270655089]","[-0.021745764204738748, -0.021591428349289475, -0.023836697347780888, -0.025146864822836075, -0.02891151813854414, -0.03337700283038945]","[0.14851796225768113, 0.14134524818357755, 0.13494074118707566, 0.12984958223171056, 0.12305665021476228, 0.11150610502721184]","[-0.017434108467377328, -0.005753307208824248, -0.0016448595514631664, 0.004484329642416977, 0.011066059271909956, 0.017444908171594636]","[-0.021745764204738748, -0.026957571071898324, -0.02898766867316338, -0.030170753099967956, -0.029752254200905607, -0.032162898308531605]","[0.14851796225768113, 0.209955927211156, 0.24546733461987585, 0.2592950623004976, 0.2670424936346085, 0.2683468026892669]","[0.0, 0.8508726482370078, 0.7628064960406492, 0.7005338714867365, 0.6412158813145646, 0.5925993068858433]","[0, 1]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-16 21:45:30,2025-05-16 23:03:30,78.0,19.325,"[0.0, 0.7122605061060803, 0.5308416232016773, 0.399289340981165, 0.29367591510458535, 0.21609494332526247]","[0.10416468345364596, 0.10691513931258242, 0.10884303160340135, 0.10817736384553084, 0.11072834389275538, 0.11121043191497089]","[0.09912024691689329, 0.10432774841226385, 0.1017445163349976, 0.08949514245513938, 0.08966044656088008, 0.08241289615792421]","[0.10416468345364596, 0.06978297603471771, 0.0407621499808963, 0.027925040683801562, 0.02274512239263688, 0.020306351510166357]","[0.0, 0.8445005778628999, 0.7613165643345178, 0.7017998186181655, 0.6381078337259691, 0.5694191161142611]","[0.4166106154032277, 0.33360187163484606, 0.2710774356437035, 0.21991986934229213, 0.18062778460837825, 0.15269246840740666]","[0.09912024691689329, 0.07359968136488976, 0.047808834652829285, 0.037918195396196175, 0.033104353875009006, 0.02540482117302119]","[0.4166106154032277, 0.3843233608536087, 0.3590097488963738, 0.34863563688934124, 0.3307096490474429, 0.31852233855989487]","[0.0, 0.8086500903485977, 0.7118490661183056, 0.6304827256661664, 0.5645369786568195, 0.5092114441949771]","[1, 2, 3]",[],[],[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",12.883333333333333,"[-0.05614521417556702, -0.06411262483490629, -0.07153658290081345, -0.07579904570011578, -0.07878548948639591, -0.08211995785391729]","[-0.12668480863908488, -0.12849115927357782, -0.13554941498410075, -0.14230644082294625, -0.14140767030266693, -0.1307180288602736]","[0.056126189570421425, 0.04221992187023442, 0.027535543576167783, 0.02378260513990953, 0.020895520426768427, 0.022789048819917737]","[-0.05614521417556702, -0.06206927677405183, -0.06331061174297538, -0.06381056963533843, -0.061012276276271996, -0.057447487679438976]","[-0.12668480863908488, -0.12550520419304464, -0.12165385971079676, -0.12116582447869767, -0.11519206240746836, -0.11492829937189449]","[0.056126189570421425, 0.054818781533164794, 0.05651681805468826, 0.06024442756709852, 0.06559223916589765, 0.06763307021913895]","[0.0, 0.9790127283153186, 0.9728019416989566, 0.9698542228531042, 0.9652072205139477, 0.9656972238348409]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-17 11:23:00,2025-05-17 12:15:00,52.0,0.8423076923076922,"[0.0, 0.5192433449527658, 0.2596170528464134, 0.13438275232225763, 0.05244108497381337, 0.008520810785038383]","[-0.19706140269656328, -0.16269712108711903, -0.11385325287551891, -0.08934197939021446, -0.06914927134142769, -0.061520205178344306]","[-0.055072224420568944, 0.06449965875293966, 0.04427317127238743, 0.01450899620341429, 0.029984098030647593, -0.011945873100099107]","[-0.19706140269656328, -0.09604113396217802, -0.05681903182333912, -0.023779093550374455, 0.002510966184400379, 0.014188378402612382]","[0.0, 0.7557069565794541, 0.6357717005846305, 0.543188013600679, 0.48352705541633356, 0.40994323543163547]","[-0.13360119093416134, -0.1528075212791377, -0.09550321363956392, -0.07691208536415044, -0.057860769253450614, -0.036733626099234716]","[-0.055072224420568944, -0.0557220074623894, -0.035981731547545304, -0.027153245614242028, -0.029327848311987273, -0.04139782981552213]","[-0.13360119093416134, -0.10976205212297555, -0.11736273519106234, -0.11335782460536661, -0.11354970815034467, -0.09971447851779498]","[0.0, 0.4548290483556409, 0.3370177205246976, 0.2779436185740021, 0.18668571206100779, 0.13619609588859896]","[1, 2]",[],[],[],"[1, 2, 3, 4, 5]",[],[],[],"[1, 2]",0.3649999999999999,"[0.09351976488351252, 0.06716252043859772, 0.03125702081437312, 0.001709483308763895, -0.019043000997586396, -0.018692627397375938]","[-0.20249265147268475, -0.1328005633072594, -0.08876565771365677, -0.06716658050464455, -0.04128717990138044, -0.016036441977088246]","[0.6502530971097902, 0.4704775556616144, 0.3653158652778057, 0.28120876438088804, 0.18276989825385673, 0.1330608509523204]","[0.09351976488351252, 0.019995702906376023, 6.996013644837984e-05, -0.018115168480062133, -0.04005355303954856, -0.0307112963323135]","[-0.20249265147268475, -0.16913524859531354, -0.1454802648610546, -0.13912213536494514, -0.12553264274609247, -0.12076219743311205]","[0.6502530971097902, 0.6630915773912109, 0.48122466729846564, 0.367236375890078, 0.291665258837529, 0.19266419158130554]","[0.0, 0.6437558480942, 0.48033125038174856, 0.3584454634601779, 0.2594113054105275, 0.18959913625646127]",[1],[],"[0, 1, 2]",[],[],"[0, 1, 2, 3]","[1, 2]"
2025-05-21 10:45:30,2025-05-21 17:07:30,382.0,2.383597883597883,"[0.0, 0.8542694587390902, 0.8219434255061655, 0.7585504606783324, 0.7119407741014183, 0.6637024438253204]","[0.005298862660651633, 0.0032277372215907397, -0.0003732077691722424, -0.002157826955769523, -0.005348665715976934, -0.006288286138661345]","[-0.03556539778855702, -0.0323819930352644, -0.031228394967115703, -0.02951875174874979, -0.026704195992762636, -0.02309945437345043]","[0.005298862660651633, 0.00506012640570741, 0.006720339377976903, 0.006225703860355512, 0.006293862752508677, 0.007054556299941204]","[0.0, 0.9768362770678247, 0.9631419443120517, 0.9495359598283493, 0.9356103574852382, 0.9217015852422976]","[-0.5632815195435485, -0.5980954194953546, -0.6288084042229042, -0.6560019742739621, -0.680961140828088, -0.7032536434627259]","[-0.03556539778855702, -0.029079643863115727, -0.02710409102852858, -0.024060021816605236, -0.022190221158252463, -0.019863886123102827]","[-0.5632815195435485, -0.5415981873477962, -0.5200695280010449, -0.4999306146677358, -0.48020923027269097, -0.4621729017167652]","[0.0, 0.9565408168370888, 0.9238526351426564, 0.8934774816237464, 0.8649618292680523, 0.8388592127393464]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",7.508333333333328,"[0.13278586969545103, 0.12330046450855763, 0.11811499437047544, 0.11026327846746907, 0.10740652007212256, 0.100542090653913]","[0.0027755782274769326, 0.0005736009535287806, -0.0008307382252042048, -0.0022244353793376605, -0.0011995520638829478, 0.0015796757797535838]","[-0.03093872040709541, -0.027721003945368996, -0.024910006087398226, -0.02354671046783701, -0.020874950446214922, -0.015642932844306564]","[0.13278586969545103, 0.11715354680659122, 0.11298013884914163, 0.10529634851499074, 0.10180798711213182, 0.09517182190974155]","[0.0027755782274769326, 0.0012262407976626922, -0.0006437056542319547, -0.0035648428899918267, -0.0063092519508964, -0.007082588647819892]","[-0.03093872040709541, -0.028387532756268728, -0.026103957497925618, -0.021715611070565206, -0.01927085016553832, -0.014788614591464832]","[0.0, 0.8496185768245225, 0.7273115496207151, 0.624763632489871, 0.535724124762652, 0.46157646580372585]",[0],"[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2]","[0, 1, 2, 3, 4, 5]",[],"[1, 2, 3, 4, 5]"
2025-05-21 23:32:00,2025-05-22 03:56:00,264.0,7.522900763358779,"[0.0, 0.9018663119255362, 0.826749868925264, 0.7622785657036069, 0.7043104082759308, 0.6504583796296985]","[0.11056803182085714, 0.10777232826536938, 0.10561710177632401, 0.1058247680815958, 0.10653985934754909, 0.10945442185705324]","[0.12232533564347703, 0.11824387164375036, 0.11355045096424352, 0.11176956081579081, 0.10975351419692946, 0.1078229722028678]","[0.11056803182085714, 0.10467729693966207, 0.0990724247463065, 0.09094828635733443, 0.08449906758502344, 0.0799121359801834]","[0.0, 0.9430150300178062, 0.9046807812728858, 0.8708570466143922, 0.8399345714114328, 0.8094914509313865]","[0.8038861698901257, 0.7715237312165505, 0.7421634467183776, 0.7194917465498325, 0.6965918824235667, 0.6734722628594235]","[0.12232533564347703, 0.11628032415424774, 0.11119548623104217, 0.10329960055387868, 0.09862429741285438, 0.09482091622481865]","[0.8038861698901257, 0.7686369780366492, 0.7396507678603877, 0.7127782590619804, 0.6879584918625556, 0.665003021581739]","[0.0, 0.9331761301864941, 0.8846543060275573, 0.8420050894978126, 0.8037098178289799, 0.767494275028556]","[1, 2, 3, 4, 5]",[],"[4, 5]",[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",16.425000000000004,"[0.03736607801483141, 0.03140615499143762, 0.028796132651923156, 0.027465727809974975, 0.0276277911866373, 0.027983901198080963]","[0.011949012482486721, 0.013930493151162581, 0.013391559344087898, 0.01222721992758216, 0.011742063124338276, 0.012799583307238849]","[0.009356038157937376, 0.011505874869714388, 0.011789614327054068, 0.011996113322783825, 0.013043442748721623, 0.014146583088339075]","[0.03736607801483141, 0.027305056509335443, 0.018725588799346625, 0.010780253198769067, 0.0023312301112877205, -0.005246691087713278]","[0.011949012482486721, 0.015848343937629357, 0.01967891815729899, 0.022613029854017516, 0.025034642018419553, 0.029358864647827776]","[0.009356038157937376, 0.014334593991046212, 0.020333755154405705, 0.023816603819697704, 0.027373531690217986, 0.031396374614714985]","[0.0, 0.9247687521277377, 0.882279600736345, 0.8574903385066664, 0.8291668292733378, 0.8044778832946706]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-22 19:25:30,2025-05-22 21:35:30,130.0,4.925,"[0.0, 0.5051630343685775, 0.25118253262907375, 0.13349688624529102, 0.06307028762501274, 0.02151375415832652]","[-0.020682477093920647, -0.014499941030000362, -0.014546223346705548, -0.01699215966440671, -0.025146027640713137, -0.02663304929082004]","[0.01624000001337916, 0.0256684968079188, 0.035319368178687055, 0.030655925348530753, 0.037765375490986665, 0.03102834379892887]","[-0.020682477093920647, -0.024801245377591336, -0.026114684844319256, -0.027042270175372002, -0.03153793252051509, -0.02901148512920125]","[0.0, 0.8793627678925507, 0.8053026540306465, 0.7384473558181776, 0.6786874647433314, 0.622922891575338]","[0.2045737157595437, 0.17564283033648975, 0.1513677471788467, 0.13044616320405497, 0.11323031487848688, 0.1036526759313377]","[0.01624000001337916, 0.010397481369783872, 0.002881616533058002, 0.0011524162171601328, 0.0033237145890184826, 0.0031284010812496553]","[0.2045737157595437, 0.18004878783860379, 0.1644099552330117, 0.1553321648771395, 0.14403860009275563, 0.13586858269728905]","[0.0, 0.856169925925861, 0.7623444717634953, 0.6820864507661416, 0.6118536165452881, 0.5509631880354886]","[1, 2, 3]",[],"[1, 2, 3, 4, 5]",[],"[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",5.253333333333331,"[0.13125912271572304, 0.12274411935434731, 0.11031803389197084, 0.09651791460087143, 0.08061233053054524, 0.06808557593462701]","[0.12274912590893682, 0.10098462350749873, 0.07749576436076722, 0.05104809756881532, 0.03211540141224441, 0.01786754709302534]","[-0.029347665139005327, -0.028579142292708432, -0.030416927039597717, -0.031161107334328128, -0.031492430584803534, -0.029060306452046256]","[0.13125912271572304, 0.06275809826444925, 0.03197671562286325, 0.011916267601381885, -0.002736424419676351, -0.014508060429273243]","[0.12274912590893682, 0.11116501578208567, 0.10106703480170769, 0.09440887879812238, 0.08827101761034266, 0.08134570465008728]","[-0.029347665139005327, -0.011823573146932626, 0.004699055151130799, 0.019482991381153544, 0.02833481982884987, 0.03612374194275802]","[0.0, 0.8434979957772277, 0.7371776785042721, 0.6472832574582508, 0.5673472194859847, 0.49928732158344774]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2]","[1, 2, 3, 4, 5]"
2025-05-27 17:55:30,2025-05-27 19:05:30,70.0,0.8416666666666667,"[0.0, 0.6556829750443944, 0.45905464274978547, 0.3375803278271986, 0.2303554420229754, 0.16597561936816121]","[-0.059059545320739655, -0.04534041286671738, -0.03422498185720424, -0.023057811509794055, -0.008574407138823886, -0.016060106450980615]","[0.11604756991091592, 0.100826011380948, 0.10973005743281984, 0.09604758614993905, 0.0805563369897454, 0.07421750651717483]","[-0.059059545320739655, -0.02627023346084891, 0.002287907149857642, 0.012914393978074989, 0.03348942620278486, 0.05130466343959749]","[0.0, 0.7404373146602227, 0.60491274883303, 0.4932391838495979, 0.4111719612179523, 0.3349666752513661]","[0.12915689744318753, 0.1018219444431076, 0.07413285044809761, 0.05836886894377317, 0.05417795562903304, 0.03614101326481925]","[0.11604756991091592, 0.07058581856555152, 0.03953460591593517, 0.01871532145166231, 0.019396742356539938, 0.023935422037909174]","[0.12915689744318753, 0.1165517489140904, 0.10189116668829713, 0.07920468076674428, 0.06840037365076594, 0.06170825046887329]","[0.0, 0.6977746416979437, 0.5251918904986492, 0.40344259009510997, 0.3109291813325331, 0.23423374247451703]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1]","[1, 2, 3, 4, 5]",0.505,"[-0.03634261219516763, -0.020407152635578515, -0.0015172822009069077, 0.010703604146921673, 0.023697268894270533, 0.03474650086801695]","[0.10250220323551944, 0.10615848622323859, 0.11232050138521896, 0.12923299500328037, 0.1342219877495384, 0.1393065136646482]","[-0.18062021037018133, -0.129096082699229, -0.06659979512583587, 0.014440585589751434, 0.0948757339695351, 0.2312490350133988]","[-0.03634261219516763, -0.01075455889439589, -0.007401821128887669, 0.0014741755005357438, 0.029156415701523532, 0.03075331985253823]","[0.10250220323551944, 0.06838129177175167, 0.04253957348939105, 0.022472433020552813, 0.009304588863148994, 0.0018872058351863618]","[-0.18062021037018133, -0.18828827129295447, -0.2143498192816769, -0.22118655885856695, -0.23000303412413892, -0.23176740687924544]","[0.0, 0.8326598133572821, 0.7447703962799065, 0.6726308442423032, 0.594788879865913, 0.5235462014762872]","[0, 1]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-28 03:02:30,2025-05-28 10:48:30,466.0,2.805217391304348,"[0.0, 0.8053299851745795, 0.7009080791533195, 0.6705179469664294, 0.6149422500419001, 0.5537334901120461]","[-0.024553955391593732, -0.024145567854069995, -0.024737038397173512, -0.02453078869797543, -0.02321794782508021, -0.021855459306930055]","[-0.02629234225882808, -0.024255806673310662, -0.02436668126020325, -0.02388087098838445, -0.0223404542611111, -0.02073610852345179]","[-0.024553955391593732, -0.02432770250904994, -0.024215009016023237, -0.02526810350667954, -0.02535167529408565, -0.02622743431717099]","[0.0, 0.9912559036351368, 0.9852450055654309, 0.980322724226176, 0.976134121089026, 0.9725368298535036]","[0.43396406873631727, 0.42590253488282803, 0.4191041251446624, 0.41345075602471754, 0.40863635467411347, 0.40405401329262963]","[-0.02629234225882808, -0.01947636113628455, -0.017666457457708493, -0.01773800797546277, -0.016512402569396522, -0.015601662443115623]","[0.43396406873631727, 0.43565575775512655, 0.43673860755770394, 0.4387760788162879, 0.4407707015350039, 0.44326616847000944]","[0.0, 0.9631710848050716, 0.9393373872472986, 0.9204448772745991, 0.9067612764717764, 0.8975730812417659]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",10.753333333333316,"[0.008554039754112, 0.006695351626703849, 0.004331937457023619, 0.0022529590048054274, -0.001266659347733934, -0.003268480376619589]","[0.23164533837771828, 0.22944207294550165, 0.22742972193835148, 0.22618256641285617, 0.22470298829129473, 0.22318502248832162]","[0.4019211777866702, 0.395871143540943, 0.3901412478234556, 0.3856871430179549, 0.3811521043590952, 0.37584760106907417]","[0.008554039754112, 0.013634258751926078, 0.017700430428905987, 0.020096808212711075, 0.02194685006226911, 0.023639802756433962]","[0.23164533837771828, 0.2305735166667413, 0.22982207190484805, 0.22882356341451968, 0.22767830819656262, 0.22656628100832474]","[0.4019211777866702, 0.40397773178943297, 0.40665827372962554, 0.4089030717348119, 0.41074744053137396, 0.4133316058101812]","[0.0, 0.974293505163734, 0.9528249791578206, 0.9333332308603857, 0.9156284569176624, 0.9000582314196365]","[0, 1]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-28 05:37:30,2025-05-28 19:35:30,838.0,5.382082324455206,"[0.0, 0.9055408433053845, 0.8505032246695072, 0.8287735194133427, 0.794571493793944, 0.756813517969499]","[-0.06341555144194244, -0.07337746600651672, -0.08186591488823003, -0.08946050997612408, -0.0959953520736781, -0.10079928936818432]","[-0.16773626355227897, -0.17379584383146823, -0.1790484777143716, -0.18413040199125366, -0.18995492267575043, -0.19465634253863517]","[-0.06341555144194244, -0.05360041908718819, -0.04483632478651467, -0.036256380368482416, -0.028435142240735383, -0.021008741371402347]","[0.0, 0.9908364248295082, 0.9826932713656142, 0.9742675990795537, 0.9663423280265145, 0.9574587005515899]","[0.9230333589666757, 0.9082286340865946, 0.8949717726800133, 0.8825227944701715, 0.8707424377097164, 0.8593240186516157]","[-0.16773626355227897, -0.15266101769603044, -0.1401765300432235, -0.12946930990421535, -0.11913480811306178, -0.10876120980053477]","[0.9230333589666757, 0.9294169803075714, 0.9314661586064896, 0.9297482971340497, 0.9254516203893398, 0.9175119769678152]","[0.0, 0.9817518027326004, 0.9672645305120807, 0.9543452280480786, 0.9424880006329964, 0.9311638945486094]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",37.04666666666666,"[0.008201460908962382, 0.007244952314233888, 0.006083647294160207, 0.005108303079353183, 0.0036069071657961094, 0.002552610886346231]","[0.013145873963355101, 0.012725199873108672, 0.012514100686170022, 0.012239435765858802, 0.01203503273941385, 0.011755208195219255]","[0.004021520481508561, 0.0036965566655424863, 0.003611880125431347, 0.0035082228938621627, 0.003458294080562544, 0.0034972256830055593]","[0.008201460908962382, 0.00950019812542369, 0.010121994529301017, 0.010961779071947573, 0.01198414610093018, 0.013119749388012119]","[0.013145873963355101, 0.012893994349498963, 0.013160665245657129, 0.013864968589246407, 0.014811207625665393, 0.01570184976710208]","[0.004021520481508561, 0.005599393282869117, 0.007017159212171122, 0.008683511715719874, 0.010047834348320668, 0.011393385200939776]","[0.0, 0.9823108656273627, 0.9676286845533549, 0.9533316114209717, 0.9395776398183966, 0.9268060845147679]",[],[],"[0, 1, 2, 3, 4, 5]",[],[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]"
2025-05-30 07:21:00,2025-05-30 09:29:00,128.0,3.3296875000000004,"[0.0, 0.7595891103358524, 0.6033672201849121, 0.47892157041282807, 0.38339817977690077, 0.3104607316322435]","[-0.006128759866560598, -0.019732616484838067, -0.03025243348137036, -0.030786187061790628, -0.030897593693489257, -0.020139460913773312]","[-0.05309252114226766, -0.0625157894120605, -0.07111140365254365, -0.072035561622001, -0.07396126055459745, -0.06933431244456723]","[-0.006128759866560598, -0.0070706342746375, 0.0028533296035188936, 0.012362567350486022, 0.014200042953509144, 0.015295728799004]","[0.0, 0.8841981040586364, 0.8103404917343675, 0.7431931452383534, 0.6855613527827569, 0.6321505690788011]","[0.6436718581967074, 0.5788407383387704, 0.5217090132074749, 0.4731557194251084, 0.42819336270000113, 0.3820931958712308]","[-0.05309252114226766, -0.03786063718824331, -0.022619672957924268, -0.011711876661766662, -0.00997748600191981, -0.004278272745596665]","[0.6436718581967074, 0.5811777753817504, 0.5372764121460465, 0.4919190533162917, 0.45675723499439075, 0.4260908465354368]","[0.0, 0.8676901545843313, 0.7827432038628456, 0.7114384433091547, 0.647279963828103, 0.590424251332577]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[5],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]",3.551666666666667,"[0.07150180903677922, 0.06591183940290113, 0.06639392774469437, 0.06745197957208016, 0.07264390068697467, 0.07583643199679074]","[-0.06954354071709401, -0.06849604263694282, -0.06635459096906636, -0.06654719543630021, -0.06506775478326045, -0.06463150104836672]","[-0.10452330291793549, -0.09927885571533711, -0.09411918357544512, -0.09193125955048564, -0.09048875360806935, -0.09074210483121084]","[0.07150180903677922, 0.03139727490670941, -0.004076925249515188, -0.02725970810112983, -0.0431727414996733, -0.04870049457069612]","[-0.06954354071709401, -0.06520247122260303, -0.055101584237793905, -0.04699679124472188, -0.04235907215642605, -0.036355252739195654]","[-0.10452330291793549, -0.08785699237091457, -0.06967124502137116, -0.056561556353314744, -0.042391618610366416, -0.032547594895780005]","[0.0, 0.8941136036856965, 0.8255855293918706, 0.768145510210058, 0.7191239097774529, 0.6758231625663216]","[0, 1, 2, 3, 4, 5]",[],"[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]","[2, 3, 4, 5]","[0, 1, 2, 3]","[1, 2, 3, 4, 5]"
